file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,processed_at,segment_idx,embedding_file,audio_file,utm_x,utm_y,station_name,Elevation,habitat_type,location_situation
2MM03008_20241109_134500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241109_134500.wav,2MM03008_20241109_134500:0.000-10.000,0.0,10.0,present,1,0.7584638595581055,2MM03008,20241109_134500,2025-08-20T20:13:04,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241109_134500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_081200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_081200.wav,2MM03008_20241110_081200:0.000-10.000,0.0,10.0,present,1,0.9591755867004396,2MM03008,20241110_081200,2025-08-20T20:49:31,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_081200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_092100,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_092100.wav,2MM03008_20241110_092100:0.000-10.000,0.0,10.0,present,1,0.9997853636741638,2MM03008,20241110_092100,2025-08-20T21:00:01,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_092100.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_092400,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_092400.wav,2MM03008_20241110_092400:0.000-10.000,0.0,10.0,present,1,0.9965161085128784,2MM03008,20241110_092400,2025-08-20T21:00:01,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_092400.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_092400,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_092400.wav,2MM03008_20241110_092400:40.000-50.000,40.0,50.0,present,1,0.8196033239364624,2MM03008,20241110_092400,2025-08-20T21:00:01,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_092400.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_092700,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_092700.wav,2MM03008_20241110_092700:20.000-30.000,20.0,30.0,present,1,0.8390234112739563,2MM03008,20241110_092700,2025-08-20T21:08:41,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_092700.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_092700,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_092700.wav,2MM03008_20241110_092700:30.000-40.000,30.0,40.0,present,1,0.7162745594978333,2MM03008,20241110_092700,2025-08-20T21:08:41,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_092700.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_092700,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_092700.wav,2MM03008_20241110_092700:40.000-50.000,40.0,50.0,present,1,0.8877373933792114,2MM03008,20241110_092700,2025-08-20T21:08:41,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_092700.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_092700,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_092700.wav,2MM03008_20241110_092700:50.000-60.000,50.0,60.0,present,1,0.9947761297225952,2MM03008,20241110_092700,2025-08-20T21:08:41,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_092700.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_093000,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_093000.wav,2MM03008_20241110_093000:0.000-10.000,0.0,10.0,present,1,0.6354962587356567,2MM03008,20241110_093000,2025-08-20T21:08:41,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_093000.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_093000,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_093000.wav,2MM03008_20241110_093000:50.000-60.000,50.0,60.0,present,1,0.9017664790153505,2MM03008,20241110_093000,2025-08-20T21:08:41,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_093000.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_093300,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_093300.wav,2MM03008_20241110_093300:0.000-10.000,0.0,10.0,present,1,0.9993208646774292,2MM03008,20241110_093300,2025-08-20T21:08:41,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_093300.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_093300,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_093300.wav,2MM03008_20241110_093300:10.000-20.000,10.0,20.0,present,1,0.974090039730072,2MM03008,20241110_093300,2025-08-20T21:08:41,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_093300.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_093300,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_093300.wav,2MM03008_20241110_093300:40.000-50.000,40.0,50.0,present,1,0.8453748226165771,2MM03008,20241110_093300,2025-08-20T21:08:41,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_093300.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_093300,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_093300.wav,2MM03008_20241110_093300:50.000-60.000,50.0,60.0,present,1,0.9080100059509276,2MM03008,20241110_093300,2025-08-20T21:08:41,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_093300.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_093600,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_093600.wav,2MM03008_20241110_093600:0.000-10.000,0.0,10.0,present,1,0.9781072735786438,2MM03008,20241110_093600,2025-08-20T21:08:41,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_093600.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_093600,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_093600.wav,2MM03008_20241110_093600:50.000-60.000,50.0,60.0,present,1,0.8914666771888733,2MM03008,20241110_093600,2025-08-20T21:08:41,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_093600.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_093900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_093900.wav,2MM03008_20241110_093900:50.000-60.000,50.0,60.0,present,1,0.9704839587211608,2MM03008,20241110_093900,2025-08-20T21:08:41,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_093900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_094200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_094200.wav,2MM03008_20241110_094200:0.000-10.000,0.0,10.0,present,1,0.9933926463127136,2MM03008,20241110_094200,2025-08-20T21:08:41,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_094200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_094200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_094200.wav,2MM03008_20241110_094200:40.000-50.000,40.0,50.0,present,1,0.9585790634155272,2MM03008,20241110_094200,2025-08-20T21:08:41,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_094200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_094200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_094200.wav,2MM03008_20241110_094200:50.000-60.000,50.0,60.0,present,1,0.927302360534668,2MM03008,20241110_094200,2025-08-20T21:08:41,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_094200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_094500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_094500.wav,2MM03008_20241110_094500:0.000-10.000,0.0,10.0,present,1,0.9979870319366456,2MM03008,20241110_094500,2025-08-20T21:08:41,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_094500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_094500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_094500.wav,2MM03008_20241110_094500:10.000-20.000,10.0,20.0,present,1,0.952639937400818,2MM03008,20241110_094500,2025-08-20T21:08:41,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_094500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_094500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_094500.wav,2MM03008_20241110_094500:40.000-50.000,40.0,50.0,present,1,0.789381742477417,2MM03008,20241110_094500,2025-08-20T21:08:41,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_094500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_094500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_094500.wav,2MM03008_20241110_094500:50.000-60.000,50.0,60.0,present,1,0.766574501991272,2MM03008,20241110_094500,2025-08-20T21:08:41,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_094500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_094800,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_094800.wav,2MM03008_20241110_094800:0.000-10.000,0.0,10.0,present,1,0.9966448545455932,2MM03008,20241110_094800,2025-08-20T21:08:41,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_094800.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_094800,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_094800.wav,2MM03008_20241110_094800:20.000-30.000,20.0,30.0,present,1,0.8044154047966003,2MM03008,20241110_094800,2025-08-20T21:08:41,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_094800.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_094800,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_094800.wav,2MM03008_20241110_094800:50.000-60.000,50.0,60.0,present,1,0.8413597345352173,2MM03008,20241110_094800,2025-08-20T21:08:41,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_094800.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_095100,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_095100.wav,2MM03008_20241110_095100:0.000-10.000,0.0,10.0,present,1,0.9617602825164796,2MM03008,20241110_095100,2025-08-20T21:08:41,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_095100.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_095100,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_095100.wav,2MM03008_20241110_095100:10.000-20.000,10.0,20.0,present,1,0.9529842734336852,2MM03008,20241110_095100,2025-08-20T21:08:41,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_095100.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_095100,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_095100.wav,2MM03008_20241110_095100:50.000-60.000,50.0,60.0,present,1,0.994178056716919,2MM03008,20241110_095100,2025-08-20T21:08:41,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_095100.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_095400,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_095400.wav,2MM03008_20241110_095400:0.000-10.000,0.0,10.0,present,1,0.7293945550918579,2MM03008,20241110_095400,2025-08-20T21:08:41,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_095400.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_095400,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_095400.wav,2MM03008_20241110_095400:10.000-20.000,10.0,20.0,present,1,0.7464925646781921,2MM03008,20241110_095400,2025-08-20T21:08:41,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_095400.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_095700,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_095700.wav,2MM03008_20241110_095700:0.000-10.000,0.0,10.0,present,1,0.9962756633758544,2MM03008,20241110_095700,2025-08-20T21:08:41,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_095700.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_100900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_100900.wav,2MM03008_20241110_100900:0.000-10.000,0.0,10.0,present,1,0.890125036239624,2MM03008,20241110_100900,2025-08-20T21:09:00,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_100900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_101800,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_101800.wav,2MM03008_20241110_101800:0.000-10.000,0.0,10.0,present,1,0.9958156943321228,2MM03008,20241110_101800,2025-08-20T21:09:52,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_101800.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_102400,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_102400.wav,2MM03008_20241110_102400:10.000-20.000,10.0,20.0,present,1,0.918042004108429,2MM03008,20241110_102400,2025-08-20T21:09:55,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_102400.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_103000,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_103000.wav,2MM03008_20241110_103000:0.000-10.000,0.0,10.0,present,1,0.9958500862121582,2MM03008,20241110_103000,2025-08-20T21:09:56,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_103000.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_140900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_140900.wav,2MM03008_20241110_140900:0.000-10.000,0.0,10.0,present,1,0.6617691516876221,2MM03008,20241110_140900,2025-08-20T21:28:33,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_140900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241110_140900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241110_140900.wav,2MM03008_20241110_140900:50.000-60.000,50.0,60.0,present,1,0.8423583507537842,2MM03008,20241110_140900,2025-08-20T21:28:33,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241110_140900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_055400,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_055400.wav,2MM03008_20241111_055400:0.000-10.000,0.0,10.0,present,1,0.6525958776473999,2MM03008,20241111_055400,2025-08-20T21:35:04,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_055400.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_055700,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_055700.wav,2MM03008_20241111_055700:0.000-10.000,0.0,10.0,present,1,0.7744764089584351,2MM03008,20241111_055700,2025-08-20T21:35:04,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_055700.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_084200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_084200.wav,2MM03008_20241111_084200:50.000-60.000,50.0,60.0,present,1,0.926422655582428,2MM03008,20241111_084200,2025-08-20T21:58:36,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_084200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_085400,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_085400.wav,2MM03008_20241111_085400:50.000-60.000,50.0,60.0,present,1,0.9372796416282654,2MM03008,20241111_085400,2025-08-20T21:58:41,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_085400.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_090000,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_090000.wav,2MM03008_20241111_090000:50.000-60.000,50.0,60.0,present,1,0.9978813529014589,2MM03008,20241111_090000,2025-08-20T21:58:42,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_090000.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_090300,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_090300.wav,2MM03008_20241111_090300:40.000-50.000,40.0,50.0,present,1,0.9750462770462036,2MM03008,20241111_090300,2025-08-20T21:58:42,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_090300.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_090300,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_090300.wav,2MM03008_20241111_090300:50.000-60.000,50.0,60.0,present,1,0.9847987294197084,2MM03008,20241111_090300,2025-08-20T21:58:42,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_090300.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_090600,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_090600.wav,2MM03008_20241111_090600:0.000-10.000,0.0,10.0,present,1,0.730832576751709,2MM03008,20241111_090600,2025-08-20T21:58:43,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_090600.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_090600,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_090600.wav,2MM03008_20241111_090600:30.000-40.000,30.0,40.0,present,1,0.997186243534088,2MM03008,20241111_090600,2025-08-20T21:58:43,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_090600.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_090900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_090900.wav,2MM03008_20241111_090900:0.000-10.000,0.0,10.0,present,1,0.9983763694763184,2MM03008,20241111_090900,2025-08-20T21:58:43,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_090900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_090900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_090900.wav,2MM03008_20241111_090900:10.000-20.000,10.0,20.0,present,1,0.913628101348877,2MM03008,20241111_090900,2025-08-20T21:58:43,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_090900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_090900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_090900.wav,2MM03008_20241111_090900:30.000-40.000,30.0,40.0,present,1,0.950206696987152,2MM03008,20241111_090900,2025-08-20T21:58:43,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_090900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_091200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_091200.wav,2MM03008_20241111_091200:0.000-10.000,0.0,10.0,present,1,0.999135434627533,2MM03008,20241111_091200,2025-08-20T21:58:44,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_091200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_091200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_091200.wav,2MM03008_20241111_091200:10.000-20.000,10.0,20.0,present,1,0.9955884218215942,2MM03008,20241111_091200,2025-08-20T21:58:44,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_091200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_091200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_091200.wav,2MM03008_20241111_091200:50.000-60.000,50.0,60.0,present,1,0.8777875304222107,2MM03008,20241111_091200,2025-08-20T21:58:44,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_091200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_091500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_091500.wav,2MM03008_20241111_091500:40.000-50.000,40.0,50.0,present,1,0.9534260034561156,2MM03008,20241111_091500,2025-08-20T21:58:57,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_091500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_091500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_091500.wav,2MM03008_20241111_091500:50.000-60.000,50.0,60.0,present,1,0.990480363368988,2MM03008,20241111_091500,2025-08-20T21:58:57,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_091500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_102700,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_102700.wav,2MM03008_20241111_102700:50.000-60.000,50.0,60.0,present,1,0.6379221081733704,2MM03008,20241111_102700,2025-08-20T22:10:54,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_102700.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_103300,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_103300.wav,2MM03008_20241111_103300:0.000-10.000,0.0,10.0,present,1,0.9362341165542604,2MM03008,20241111_103300,2025-08-20T22:10:54,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_103300.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_103300,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_103300.wav,2MM03008_20241111_103300:10.000-20.000,10.0,20.0,present,1,0.9256406426429749,2MM03008,20241111_103300,2025-08-20T22:10:54,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_103300.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_103300,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_103300.wav,2MM03008_20241111_103300:50.000-60.000,50.0,60.0,present,1,0.9283197522163392,2MM03008,20241111_103300,2025-08-20T22:10:54,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_103300.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_103600,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_103600.wav,2MM03008_20241111_103600:0.000-10.000,0.0,10.0,present,1,0.976198136806488,2MM03008,20241111_103600,2025-08-20T22:10:54,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_103600.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_103600,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_103600.wav,2MM03008_20241111_103600:10.000-20.000,10.0,20.0,present,1,0.6332908272743225,2MM03008,20241111_103600,2025-08-20T22:10:54,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_103600.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_103600,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_103600.wav,2MM03008_20241111_103600:20.000-30.000,20.0,30.0,present,1,0.972143530845642,2MM03008,20241111_103600,2025-08-20T22:10:54,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_103600.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_103600,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_103600.wav,2MM03008_20241111_103600:30.000-40.000,30.0,40.0,present,1,0.6558399796485901,2MM03008,20241111_103600,2025-08-20T22:10:54,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_103600.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
2MM03008_20241111_103900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241111_103900.wav,2MM03008_20241111_103900:0.000-10.000,0.0,10.0,present,1,0.6723121404647827,2MM03008,20241111_103900,2025-08-20T22:11:31,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241111_103900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail
