id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob,_source_csv,source_file,file_id,file_path,detection_start_s,detection_end_s,species_name,detection_probability,presence_label,detection_id,start_s,end_s,label,score,path
71,0.031,0.7745,0.7808,56734,44375,Pipistrellus pipistrellus,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.031,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.031,
72,0.077,0.7755,0.7877,90259,74453,Pipistrellus pygmaeus,0.071,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.077,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.077,
73,0.058,0.7835,0.7943,28563,19453,Nyctalus leisleri,0.021,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Nyctalus leisleri,0.058,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.058,
74,0.028,0.7865,0.8162,111071,93359,Rhinolophus hipposideros,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.028,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.028,
75,0.037,0.8285,0.8585,111109,93359,Rhinolophus hipposideros,0.037,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.037,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.037,
76,0.032,0.8305,0.8363,57167,49531,Pipistrellus pipistrellus,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.032,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.032,
77,0.031,0.8385,0.8461,66134,50390,Pipistrellus pipistrellus,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.031,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.031,
78,0.61,0.8395,0.846,99881,17734,Myotis nattereri,0.575,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.61,present,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.61,
79,0.081,0.8405,0.8562,86759,67578,Pipistrellus pygmaeus,0.076,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.081,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.081,
80,0.037,0.8465,0.8514,56166,28906,Myotis daubentonii,0.019,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Myotis daubentonii,0.037,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.037,
81,0.039,0.8475,0.8792,111467,93359,Rhinolophus hipposideros,0.039,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.039,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.039,
82,0.026,0.8475,0.8538,55083,46093,Pipistrellus pipistrellus,0.022,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.026,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.026,
83,0.028,0.8475,0.855,50801,38359,Myotis daubentonii,0.008,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Myotis daubentonii,0.028,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.028,
84,0.026,0.8805,0.9102,111335,93359,Rhinolophus hipposideros,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.026,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.026,
85,0.04,0.9055,0.9142,66893,52968,Pipistrellus pygmaeus,0.02,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.04,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.04,
86,0.026,0.9065,0.9263,90599,70156,Rhinolophus ferrumequinum,0.022,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.026,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.026,
87,0.675,0.9075,0.9137,96617,19453,Myotis nattereri,0.613,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.675,present,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.675,
88,0.109,0.9145,0.9203,64442,23750,Myotis nattereri,0.066,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.109,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.109,
89,0.037,0.9145,0.9224,68474,57265,Pipistrellus pygmaeus,0.036,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.037,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.037,
90,0.041,0.9155,0.9222,51288,39218,Pipistrellus nathusii,0.01,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus nathusii,0.041,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.041,
91,0.028,0.9355,0.9661,110665,93359,Rhinolophus hipposideros,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.028,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.028,
92,0.044,0.9715,1.003,110835,93359,Rhinolophus hipposideros,0.044,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.044,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.044,
93,0.65,0.9805,0.9866,98447,20312,Myotis nattereri,0.61,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.65,present,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,present,0.65,
94,0.063,0.9805,0.9871,67323,51250,Pipistrellus pipistrellus,0.048,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.063,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.063,
95,0.057,0.9875,0.9934,61503,24609,Myotis nattereri,0.037,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.057,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.057,
96,0.079,0.9885,1.011,81848,68437,Rhinolophus ferrumequinum,0.079,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.079,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.079,
97,0.033,0.9885,0.9957,59812,48671,Pipistrellus pipistrellus,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.033,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.033,
98,0.028,1.0215,1.0509,110408,93359,Rhinolophus hipposideros,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.028,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.028,
99,0.055,1.0225,1.0479,80312,68437,Rhinolophus ferrumequinum,0.054,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.055,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.055,
100,0.119,1.0245,1.0312,49667,22031,Myotis nattereri,0.084,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Myotis nattereri,0.119,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.119,
101,0.081,1.0245,1.0344,62656,46953,Pipistrellus pipistrellus,0.066,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,00177_myotis_nattereri_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.081,absent,00177_myotis_nattereri_0_1.0.wav.csv#nan-nan,,,absent,0.081,
0,0.03,0.0015,0.0117,64535,56406,Pipistrellus pygmaeus,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.03,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.03,
1,0.111,0.0015,0.0085,33208,22890,Plecotus austriacus,0.04,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Plecotus austriacus,0.111,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.111,
2,0.046,0.0015,0.0282,113374,93359,Rhinolophus hipposideros,0.046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.046,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.046,
3,0.032,0.0115,0.0202,35591,28906,Eptesicus serotinus,0.008,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Eptesicus serotinus,0.032,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.032,
4,0.065,0.0175,0.0553,81078,68437,Rhinolophus ferrumequinum,0.064,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.065,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.065,
5,0.029,0.0215,0.0315,56719,47812,Pipistrellus pipistrellus,0.018,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
6,0.028,0.0215,0.03,53185,43515,Pipistrellus pipistrellus,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.028,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.028,
7,0.046,0.0255,0.0519,79964,68437,Rhinolophus ferrumequinum,0.044,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.046,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.046,
8,0.643,0.0255,0.0313,77700,30625,Myotis daubentonii,0.441,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.643,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.643,
9,0.045,0.0265,0.0472,95182,82187,Rhinolophus hipposideros,0.044,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.045,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.045,
10,0.029,0.0485,0.0599,29816,24609,Nyctalus leisleri,0.014,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Nyctalus leisleri,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
11,0.029,0.0925,0.1275,81707,68437,Rhinolophus ferrumequinum,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
12,0.032,0.0945,0.1003,53719,37500,Myotis daubentonii,0.013,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.032,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.032,
13,0.029,0.0985,0.1056,38713,30625,Myotis daubentonii,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
14,0.03,0.0995,0.1369,81679,68437,Rhinolophus ferrumequinum,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.03,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.03,
15,0.035,0.1095,0.1501,82853,68437,Rhinolophus ferrumequinum,0.035,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.035,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.035,
16,0.678,0.1125,0.118,72736,32343,Myotis daubentonii,0.469,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.678,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.678,
17,0.041,0.1295,0.1436,27423,22890,Nyctalus leisleri,0.024,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Nyctalus leisleri,0.041,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.041,
18,0.029,0.1425,0.1741,111134,93359,Rhinolophus hipposideros,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
19,0.031,0.1515,0.1625,33098,27187,Eptesicus serotinus,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Eptesicus serotinus,0.031,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.031,
20,0.029,0.1545,0.1625,52769,46953,Pipistrellus pipistrellus,0.021,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
21,0.041,0.1615,0.1695,52855,40937,Pipistrellus nathusii,0.014,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus nathusii,0.041,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.041,
22,0.069,0.1655,0.1715,46496,12578,Nyctalus leisleri,0.052,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Nyctalus leisleri,0.069,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.069,
23,0.041,0.1655,0.1712,57245,50390,Pipistrellus pipistrellus,0.033,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.041,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.041,
24,0.139,0.1655,0.1691,59195,28046,Myotis daubentonii,0.089,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.139,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.139,
25,0.113,0.1705,0.1752,55629,27187,Myotis daubentonii,0.066,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.113,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.113,
26,0.033,0.2195,0.2252,50654,32343,Myotis daubentonii,0.021,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.033,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.033,
27,0.026,0.2485,0.2796,79945,68437,Rhinolophus ferrumequinum,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.026,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.026,
28,0.031,0.2495,0.2552,55964,39218,Myotis daubentonii,0.011,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.031,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.031,
29,0.033,0.2565,0.2645,49024,42656,Pipistrellus pipistrellus,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.033,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.033,
30,0.687,0.2605,0.264,52386,33203,Myotis daubentonii,0.428,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.687,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.687,
31,0.035,0.2655,0.2753,48676,41796,Pipistrellus pipistrellus,0.018,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.035,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.035,
32,0.029,0.2825,0.2905,60344,55546,Pipistrellus pygmaeus,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
33,0.044,0.2995,0.3051,43363,25468,Myotis nattereri,0.022,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis nattereri,0.044,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.044,
