source_file,start_s,end_s,label,score,class,class_prob,det_prob,high_freq,low_freq,path,te_factor
00200_myotis_nattereri_0_1.0.wav,0.3525,0.3592,present,0.615,Myotis nattereri,0.596,0.615,110904,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00200_myotis_nattereri_0_1.0.wav,1.0
00200_myotis_nattereri_0_1.0.wav,0.4305,0.4373,present,0.57,Myotis nattereri,0.553,0.57,110978,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00200_myotis_nattereri_0_1.0.wav,1.0
00200_myotis_nattereri_0_1.0.wav,0.4955,0.5017,present,0.583,Myotis nattereri,0.571,0.583,111811,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00200_myotis_nattereri_0_1.0.wav,1.0
00200_myotis_nattereri_0_1.0.wav,0.5735,0.5799,present,0.634,Myotis nattereri,0.607,0.634,103711,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00200_myotis_nattereri_0_1.0.wav,1.0
00200_myotis_nattereri_0_1.0.wav,0.6725,0.6788,present,0.646,Myotis nattereri,0.599,0.646,93109,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00200_myotis_nattereri_0_1.0.wav,1.0
00200_myotis_nattereri_0_1.0.wav,0.7365,0.7411,present,0.686,Myotis nattereri,0.611,0.686,81237,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00200_myotis_nattereri_0_1.0.wav,1.0
00200_myotis_nattereri_0_1.0.wav,0.7955,0.802,present,0.657,Myotis nattereri,0.616,0.657,94957,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00200_myotis_nattereri_0_1.0.wav,1.0
00200_myotis_nattereri_0_1.0.wav,0.8575,0.8624,present,0.635,Myotis nattereri,0.562,0.635,75019,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00200_myotis_nattereri_0_1.0.wav,1.0
00200_myotis_nattereri_0_1.0.wav,0.9255,0.9298,present,0.701,Myotis nattereri,0.629,0.701,70371,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00200_myotis_nattereri_0_1.0.wav,1.0
00201_myotis_nattereri_0_1.0.wav,0.0215,0.0255,present,0.587,Myotis nattereri,0.543,0.587,62166,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00201_myotis_nattereri_0_1.0.wav,1.0
00201_myotis_nattereri_0_1.0.wav,0.0775,0.0816,present,0.568,Myotis nattereri,0.532,0.568,60479,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00201_myotis_nattereri_0_1.0.wav,1.0
00201_myotis_nattereri_0_1.0.wav,0.1155,0.1191,present,0.58,Myotis nattereri,0.54,0.58,57269,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00201_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.0125,0.0189,present,0.585,Myotis nattereri,0.504,0.585,95015,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.0555,0.0614,present,0.649,Myotis nattereri,0.595,0.649,90135,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.1145,0.1201,present,0.594,Myotis nattereri,0.538,0.594,91975,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.2635,0.2698,present,0.631,Myotis nattereri,0.549,0.631,90113,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.3075,0.3138,present,0.656,Myotis nattereri,0.56,0.656,92846,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.3795,0.3856,present,0.683,Myotis nattereri,0.589,0.683,91074,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.4435,0.4482,present,0.653,Myotis nattereri,0.557,0.653,78481,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.4995,0.5053,present,0.701,Myotis nattereri,0.561,0.701,85000,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.5685,0.5748,present,0.654,Myotis nattereri,0.589,0.654,92354,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.6445,0.6509,present,0.66,Myotis nattereri,0.542,0.66,84529,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.7095,0.7159,present,0.662,Myotis nattereri,0.563,0.662,87567,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.7955,0.802,present,0.696,Myotis nattereri,0.54,0.696,85838,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.8665,0.8723,present,0.687,Myotis nattereri,0.531,0.687,81540,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00202_myotis_nattereri_0_1.0.wav,0.9395,0.945,present,0.696,Myotis nattereri,0.567,0.696,77082,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav,1.0
00203_myotis_nattereri_0_1.0.wav,0.0105,0.0172,present,0.726,Myotis nattereri,0.501,0.726,95464,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00203_myotis_nattereri_0_1.0.wav,1.0
00203_myotis_nattereri_0_1.0.wav,0.0525,0.0595,present,0.665,Myotis nattereri,0.553,0.665,93731,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00203_myotis_nattereri_0_1.0.wav,1.0
00203_myotis_nattereri_0_1.0.wav,0.1015,0.1079,present,0.737,Myotis nattereri,0.532,0.737,86373,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00203_myotis_nattereri_0_1.0.wav,1.0
00203_myotis_nattereri_0_1.0.wav,0.2545,0.2613,present,0.688,Myotis nattereri,0.539,0.688,93420,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00203_myotis_nattereri_0_1.0.wav,1.0
00203_myotis_nattereri_0_1.0.wav,0.3055,0.3122,present,0.729,Myotis nattereri,0.52,0.729,94486,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00203_myotis_nattereri_0_1.0.wav,1.0
00203_myotis_nattereri_0_1.0.wav,0.3655,0.3716,present,0.711,Myotis nattereri,0.536,0.711,90153,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00203_myotis_nattereri_0_1.0.wav,1.0
00203_myotis_nattereri_0_1.0.wav,0.4265,0.4328,present,0.666,Myotis nattereri,0.533,0.666,85356,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00203_myotis_nattereri_0_1.0.wav,1.0
00203_myotis_nattereri_0_1.0.wav,0.5765,0.5816,present,0.73,Myotis nattereri,0.538,0.73,72557,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00203_myotis_nattereri_0_1.0.wav,1.0
00203_myotis_nattereri_0_1.0.wav,0.6285,0.633,present,0.71,Myotis nattereri,0.518,0.71,65611,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00203_myotis_nattereri_0_1.0.wav,1.0
00204_myotis_nattereri_0_1.0.wav,0.0485,0.0531,present,0.573,Myotis nattereri,0.516,0.573,53778,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00204_myotis_nattereri_0_1.0.wav,1.0
00204_myotis_nattereri_0_1.0.wav,0.0815,0.0863,present,0.752,Myotis nattereri,0.662,0.752,62954,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00204_myotis_nattereri_0_1.0.wav,1.0
00204_myotis_nattereri_0_1.0.wav,0.2505,0.2549,present,0.739,Myotis nattereri,0.653,0.739,60440,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00204_myotis_nattereri_0_1.0.wav,1.0
00204_myotis_nattereri_0_1.0.wav,0.2965,0.3005,present,0.654,Myotis nattereri,0.578,0.654,55311,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00204_myotis_nattereri_0_1.0.wav,1.0
00204_myotis_nattereri_0_1.0.wav,0.3785,0.383,present,0.706,Myotis nattereri,0.611,0.706,62980,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00204_myotis_nattereri_0_1.0.wav,1.0
00204_myotis_nattereri_0_1.0.wav,0.4555,0.4595,present,0.704,Myotis nattereri,0.609,0.704,59030,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00204_myotis_nattereri_0_1.0.wav,1.0
00204_myotis_nattereri_0_1.0.wav,0.6575,0.6615,present,0.682,Myotis nattereri,0.624,0.682,59073,25468,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00204_myotis_nattereri_0_1.0.wav,1.0
00204_myotis_nattereri_0_1.0.wav,0.7315,0.7358,present,0.586,Myotis nattereri,0.536,0.586,58291,24609,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00204_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.0065,0.0131,present,0.582,Myotis nattereri,0.575,0.582,124492,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.0305,0.0378,present,0.557,Myotis nattereri,0.549,0.557,123405,17734,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.0825,0.0887,present,0.553,Myotis nattereri,0.544,0.553,113401,17734,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.1135,0.1213,present,0.672,Myotis nattereri,0.64,0.672,116209,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.2235,0.2302,present,0.516,Myotis nattereri,0.51,0.516,119743,17734,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.2875,0.2941,present,0.55,Myotis nattereri,0.544,0.55,117597,17734,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.3835,0.3895,present,0.631,Myotis nattereri,0.607,0.631,102259,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.4255,0.4317,present,0.627,Myotis nattereri,0.579,0.627,97499,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.4845,0.4901,present,0.616,Myotis nattereri,0.54,0.616,92580,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.5765,0.5822,present,0.62,Myotis nattereri,0.573,0.62,93707,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.6875,0.6939,present,0.619,Myotis nattereri,0.584,0.619,105166,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00205_myotis_nattereri_0_1.0.wav,0.7885,0.7931,present,0.59,Myotis nattereri,0.526,0.59,74818,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00205_myotis_nattereri_0_1.0.wav,1.0
00206_myotis_nattereri_0_1.0.wav,0.2585,0.2645,present,0.515,Myotis nattereri,0.502,0.515,94992,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00206_myotis_nattereri_0_1.0.wav,1.0
00206_myotis_nattereri_0_1.0.wav,0.3125,0.3182,present,0.521,Myotis nattereri,0.51,0.521,100105,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00206_myotis_nattereri_0_1.0.wav,1.0
00206_myotis_nattereri_0_1.0.wav,0.3515,0.3574,present,0.571,Myotis nattereri,0.541,0.571,98162,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00206_myotis_nattereri_0_1.0.wav,1.0
00206_myotis_nattereri_0_1.0.wav,0.3925,0.3987,present,0.616,Myotis nattereri,0.563,0.616,94138,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00206_myotis_nattereri_0_1.0.wav,1.0
00206_myotis_nattereri_0_1.0.wav,0.7915,0.7981,present,0.642,Myotis nattereri,0.595,0.642,96070,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00206_myotis_nattereri_0_1.0.wav,1.0
00206_myotis_nattereri_0_1.0.wav,0.8535,0.8594,present,0.649,Myotis nattereri,0.583,0.649,93801,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00206_myotis_nattereri_0_1.0.wav,1.0
00206_myotis_nattereri_0_1.0.wav,0.9235,0.9302,present,0.631,Myotis nattereri,0.582,0.631,100864,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00206_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.0995,0.1063,present,0.571,Myotis nattereri,0.558,0.571,119025,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.1325,0.1388,present,0.559,Myotis nattereri,0.552,0.559,120164,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.2465,0.2539,present,0.505,Myotis nattereri,0.502,0.505,127639,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.2885,0.2951,present,0.618,Myotis nattereri,0.609,0.618,116860,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.3315,0.3385,present,0.621,Myotis nattereri,0.609,0.621,122044,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.3725,0.3801,present,0.629,Myotis nattereri,0.613,0.629,120844,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.4205,0.427,present,0.629,Myotis nattereri,0.621,0.629,121490,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.4655,0.4719,present,0.619,Myotis nattereri,0.605,0.619,117704,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.5225,0.5292,present,0.644,Myotis nattereri,0.627,0.644,114597,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.5715,0.5785,present,0.641,Myotis nattereri,0.603,0.641,108143,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.6485,0.6549,present,0.621,Myotis nattereri,0.608,0.621,111373,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.8245,0.8307,present,0.661,Myotis nattereri,0.629,0.661,100592,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00207_myotis_nattereri_0_1.0.wav,0.9665,0.9729,present,0.639,Myotis nattereri,0.628,0.639,114787,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.0095,0.0156,present,0.527,Myotis nattereri,0.521,0.527,109260,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.0365,0.0435,present,0.514,Myotis nattereri,0.506,0.514,119019,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.0995,0.1058,present,0.515,Myotis nattereri,0.5,0.515,105578,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.1285,0.1356,present,0.547,Myotis nattereri,0.528,0.547,109152,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.1945,0.2014,present,0.541,Myotis nattereri,0.503,0.541,104374,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.2775,0.2839,present,0.534,Myotis nattereri,0.526,0.534,115017,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.3585,0.3648,present,0.553,Myotis nattereri,0.544,0.553,114207,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.4055,0.4129,present,0.626,Myotis nattereri,0.614,0.626,119567,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.4535,0.4611,present,0.564,Myotis nattereri,0.554,0.564,120548,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.5305,0.538,present,0.571,Myotis nattereri,0.563,0.571,125067,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.5935,0.6008,present,0.667,Myotis nattereri,0.656,0.667,121094,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.6355,0.6427,present,0.566,Myotis nattereri,0.553,0.566,119815,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.6785,0.6852,present,0.561,Myotis nattereri,0.548,0.561,112909,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.7245,0.7318,present,0.609,Myotis nattereri,0.582,0.609,111446,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.7665,0.7721,present,0.602,Myotis nattereri,0.576,0.602,96898,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.8195,0.8263,present,0.554,Myotis nattereri,0.527,0.554,106390,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00208_myotis_nattereri_0_1.0.wav,0.9805,0.9871,present,0.552,Myotis nattereri,0.504,0.552,97872,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.0615,0.0677,present,0.709,Myotis nattereri,0.58,0.709,93784,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.0905,0.0973,present,0.587,Myotis nattereri,0.509,0.587,100104,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.1265,0.1329,present,0.653,Myotis nattereri,0.525,0.653,92607,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.1555,0.1621,present,0.718,Myotis nattereri,0.608,0.718,97846,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.2175,0.2239,present,0.739,Myotis nattereri,0.52,0.739,85531,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.2655,0.2716,present,0.665,Myotis nattereri,0.591,0.665,98348,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.3515,0.3573,present,0.707,Myotis nattereri,0.577,0.707,88838,21171,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.3885,0.3937,present,0.608,Myotis nattereri,0.516,0.608,86310,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.4805,0.4873,present,0.676,Myotis nattereri,0.539,0.676,91789,22031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.5465,0.5521,present,0.715,Myotis nattereri,0.561,0.715,86874,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.5845,0.5904,present,0.695,Myotis nattereri,0.572,0.695,85866,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.7505,0.7572,present,0.735,Myotis nattereri,0.513,0.735,87087,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.8085,0.8132,present,0.688,Myotis nattereri,0.573,0.688,74890,23750,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00209_myotis_nattereri_0_1.0.wav,0.8605,0.8666,present,0.758,Myotis nattereri,0.55,0.758,82261,22890,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00209_myotis_nattereri_0_1.0.wav,1.0
00210_myotis_nattereri_0_1.0.wav,0.0345,0.0408,present,0.623,Myotis nattereri,0.587,0.623,98982,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00210_myotis_nattereri_0_1.0.wav,1.0
00210_myotis_nattereri_0_1.0.wav,0.0635,0.0696,present,0.641,Myotis nattereri,0.618,0.641,106858,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00210_myotis_nattereri_0_1.0.wav,1.0
00210_myotis_nattereri_0_1.0.wav,0.1125,0.1183,present,0.631,Myotis nattereri,0.602,0.631,98945,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00210_myotis_nattereri_0_1.0.wav,1.0
00210_myotis_nattereri_0_1.0.wav,0.1395,0.1462,present,0.709,Myotis nattereri,0.67,0.709,104059,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00210_myotis_nattereri_0_1.0.wav,1.0
00210_myotis_nattereri_0_1.0.wav,0.2075,0.2139,present,0.649,Myotis nattereri,0.601,0.649,97587,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00210_myotis_nattereri_0_1.0.wav,1.0
00210_myotis_nattereri_0_1.0.wav,0.2505,0.257,present,0.663,Myotis nattereri,0.587,0.663,96632,20312,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00210_myotis_nattereri_0_1.0.wav,1.0
00210_myotis_nattereri_0_1.0.wav,0.3195,0.3254,present,0.631,Myotis nattereri,0.602,0.631,102543,18593,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00210_myotis_nattereri_0_1.0.wav,1.0
00210_myotis_nattereri_0_1.0.wav,0.3875,0.3936,present,0.66,Myotis nattereri,0.616,0.66,94375,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00210_myotis_nattereri_0_1.0.wav,1.0
00210_myotis_nattereri_0_1.0.wav,0.4425,0.4482,present,0.668,Myotis nattereri,0.62,0.668,94050,19453,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00210_myotis_nattereri_0_1.0.wav,1.0
